REACH,OBS_CLASS,OBS_NAME,DATE,FEATURES,Feature_ID,OBJ_CLASS,EASTING,NORTHING,UNIQUE_ID
BEARVAL1,MONITOR,RN,09032002,11,11,Redd,630565,4919617,1372
BEARVAL1,MONITOR,RN,09032002,65,65,Redd,630565,4919617,1373
BEARVAL1,MONITOR,RN,08112002,fredd,NA,Fredd,630775,4919800,1374
BEARVAL1,MONITOR,RN,08262002,37,37,Redd,630779,4919810,1375
BEARVAL1,MONITOR,RN,08232002,9,9,Redd,630779,4919810,1376
BEARVAL1,MONITOR,RN,08112002,other,NA,Other,630797,4919784,1377
BEARVAL1,MONITOR,RN,07252002,other,NA,Other,630818,4919791,1378
BEARVAL1,MONITOR,RN,09032002,64,64,Redd,630819,4919813,1379
BEARVAL1,MONITOR,RN,08232002,IP8,8,Redd,630819,4919813,1380
BEARVAL1,MONITOR,RN,08232002,2,2,Redd,630819,4919814,1381
BEARVAL1,MONITOR,RN,08192002,tredd,NA,Tredd,630874,4919805,1382
BEARVAL1,MONITOR,RN,08262002,7,7,Redd,630884,4919807,1383
BEARVAL1,MONITOR,RN,08262002,36,36,Redd,631010,4919829,1384
BEARVAL1,MONITOR,RN,08232002,tredd,NA,Tredd,631166,4919807,1385
BEARVAL1,MONITOR,RN,09032002,34,34,Redd,631167,4919807,1386
BEARVAL1,MONITOR,RN,09032002,35,35,Redd,631167,4919807,1387
BEARVAL1,MONITOR,RN,08262002,33,33,Redd,631288,4919841,1388
BEARVAL1,MONITOR,RN,09032002,63,63,Redd,631288,4919841,1389
BEARVAL1,MONITOR,RN,08262002,32,32,Redd,631318,4919909,1390
BEARVAL1,MONITOR,RN,08232002,6,6,Redd,631318,4919909,1391
BEARVAL1,MONITOR,RN,08152002,fredd,NA,Fredd,631319,4919889,1392
BEARVAL1,MONITOR,RN,08232002,1,1,Redd,631320,4919910,1393
BEARVAL1,MONITOR,RN,09032002,62,62,Redd,631376,4919964,1394
BEARVAL1,MONITOR,RN,09032002,59,59,Redd,631500,4920086,1395
BEARVAL1,MONITOR,RN,09032002,60,60,Redd,631500,4920086,1396
BEARVAL1,MONITOR,RN,09032002,61,61,Redd,631500,4920086,1397
BEARVAL1,MONITOR,RN,08262002,30,30,Redd,631575,4920126,1398
BEARVAL1,MONITOR,RN,08262002,31,31,Redd,631575,4920126,1399
BEARVAL1,MONITOR,RN,09032002,fredd,NA,Fredd,631700,4920246,1400
BEARVAL1,MONITOR,RN,08262002,5,5,Redd,631701,4920247,1401
BEARVAL1,MONITOR,RN,08262002,29,29,Redd,631779,4920446,1402
BEARVAL1,MONITOR,RN,09032002,fredd,NA,Fredd,631931,4920468,1403
BEARVAL1,MONITOR,RN,08192002,other,NA,Other,632045,4920523,1404
BEARVAL1,MONITOR,RN,08192002,other,NA,Other,632045,4920523,1405
BEARVAL1,MONITOR,RN,08192002,other,NA,Other,632047,4920522,1406
BEARVAL1,MONITOR,RN,09032002,58,58,Redd,632134,4920578,1407
BEARVAL1,MONITOR,RN,08262002,28,28,Redd,632194,4920705,1408
BEARVAL1,MONITOR,RN,08152002,other,NA,Other,632505,4920614,1409
BEARVAL1,MONITOR,RN,08112002,other,NA,Other,632540,4920609,1410
BEARVAL2,MONITOR,RN,08202002,18,18,Redd,627298,4913832,1411
BEARVAL2,MONITOR,RN,08122002,other,NA,Other,627333,4913919,1412
BEARVAL2,MONITOR,RN,08202002,16,16,Redd,627402,4913953,1413
BEARVAL2,MONITOR,RN,08202002,17,17,Redd,627402,4913953,1414
BEARVAL2,MONITOR,RN,08162002,other,NA,Other,627343,4913995,1415
BEARVAL2,MONITOR,RN,08242002,14,14,Redd,627562,4914043,1416
BEARVAL2,MONITOR,RN,08242002,15,15,Redd,627562,4914043,1417
BEARVAL2,MONITOR,RN,08242002,36,36,Redd,627737,4914195,1418
BEARVAL2,MONITOR,RN,08162002,fredd,NA,Fredd,627779,4914224,1419
BEARVAL2,MONITOR,RN,08282002,35,35,Redd,627837,4914243,1420
BEARVAL2,MONITOR,RN,08282002,48,48,Redd,627837,4914243,1421
BEARVAL2,MONITOR,RN,08282002,47,47,Redd,627898,4914334,1422
BEARVAL2,MONITOR,RN,08282002,33,33,Redd,627795,4914361,1423
BEARVAL2,MONITOR,RN,08242002,34,34,Redd,627787,4914363,1424
BEARVAL2,MONITOR,RN,08242002,32,32,Redd,627798,4914371,1425
BEARVAL2,MONITOR,RN,08282002,46,46,Redd,627936,4914421,1426
BEARVAL2,MONITOR,RN,08312002,50,50,Redd,627898,4914454,1427
BEARVAL2,MONITOR,RN,08242002,31,31,Redd,627876,4914488,1428
BEARVAL2,MONITOR,RN,08312002,49,49,Redd,627917,4914579,1429
BEARVAL2,MONITOR,RN,08282002,45,45,Redd,628159,4914920,1430
BEARVAL2,MONITOR,RN,08242002,4,4,Redd,628139,4914968,1431
BEARVAL2,MONITOR,RN,08242002,30,30,Redd,628140,4914968,1432
BEARVAL2,MONITOR,RN,08242002,IP44,44,Redd,628140,4914968,1433
BEARVAL2,MONITOR,RN,08282002,29,29,Redd,628176,4914988,1434
BEARVAL2,MONITOR,RN,08242002,tredd,NA,Tredd,628207,4915009,1435
BEARVAL2,MONITOR,RN,08282002,42,42,Redd,628283,4915021,1436
BEARVAL2,MONITOR,RN,08202002,IP43,43,Redd,628207,4915038,1437
BEARVAL2,MONITOR,RN,08162002,2,2,Redd,628202,4915044,1438
BEARVAL2,MONITOR,RN,08242002,28,28,Redd,628324,4915109,1439
BEARVAL2,MONITOR,RN,08282002,13,13,Redd,628382,4915160,1440
BEARVAL2,MONITOR,RN,08202002,27,27,Redd,628367,4915280,1441
BEARVAL2,MONITOR,RN,08202002,tredd,NA,Tredd,628367,4915280,1442
BEARVAL2,MONITOR,RN,07242002,fredd,NA,Fredd,628391,4915282,1443
BEARVAL2,MONITOR,RN,08162002,tredd,NA,Tredd,628427,4915332,1444
BEARVAL2,MONITOR,RN,08072002,other,NA,Other,628481,4915422,1445
BEARVAL2,MONITOR,RN,08282002,41,41,Redd,628539,4915442,1446
BEARVAL2,MONITOR,RN,08282002,40,40,Redd,628581,4915443,1447
BEARVAL2,MONITOR,RN,08202002,12,12,Redd,628582,4915444,1448
BEARVAL2,MONITOR,RN,07302002,other,NA,Other,628537,4915447,1449
BEARVAL2,MONITOR,RN,08242002,26,26,Redd,628638,4915500,1450
BEARVAL2,MONITOR,RN,08202002,tredd,NA,Tredd,628785,4915579,1451
BEARVAL2,MONITOR,RN,08202002,11,11,Redd,628938,4915584,1452
BEARVAL2,MONITOR,RN,08282002,39,39,Redd,628820,4915617,1453
BEARVAL2,MONITOR,RN,07302002,tredd,NA,Tredd,629063,4915618,1454
BEARVAL2,MONITOR,RN,08282002,fredd,NA,Fredd,629052,4915630,1455
BEARVAL2,MONITOR,RN,08072002,other,NA,Other,629010,4915698,1456
BEARVAL2,MONITOR,RN,08242002,25,25,Redd,629001,4915700,1457
BEARVAL2,MONITOR,RN,08202002,10,10,Redd,629033,4915823,1458
BEARVAL2,MONITOR,RN,08202002,IP23,23,Redd,629122,4915848,1459
BEARVAL2,MONITOR,RN,08202002,IP24,24,Redd,629122,4915848,1460
BEARVAL2,MONITOR,RN,08282002,38,38,Redd,629053,4915867,1461
BEARVAL2,MONITOR,RN,08162002,fredd,NA,Fredd,629185,4915875,1462
BEARVAL2,MONITOR,RN,08162002,other,NA,Other,629146,4915930,1463
BEARVAL2,MONITOR,RN,08242002,22,22,Redd,629144,4915939,1464
BEARVAL2,MONITOR,RN,08242002,21,21,Redd,629150,4915971,1465
BEARVAL2,MONITOR,RN,08242002,20,20,Redd,629239,4916204,1466
BEARVAL2,MONITOR,RN,08242002,9,9,Redd,629223,4916221,1467
BEARVAL2,MONITOR,RN,08242002,tredd,NA,Tredd,629215,4916259,1468
BEARVAL2,MONITOR,RN,08072002,other,NA,Other,629278,4916278,1469
BEARVAL2,MONITOR,RN,08282002,19,19,Redd,629326,4916281,1470
BEARVAL2,MONITOR,RN,08242002,37,37,Redd,629271,4916298,1471
BEARVAL2,MONITOR,RN,08282002,8,8,Redd,629378,4916315,1472
BEARVAL2,MONITOR,RN,08202002,7,7,Redd,629469,4916400,1473
BEARVAL2,MONITOR,RN,08202002,3,3,Redd,629505,4916420,1474
BEARVAL2,MONITOR,RN,08122002,1,1,Redd,629556,4916434,1475
BEARVAL2,MONITOR,RN,08202002,6,6,Redd,629666,4916505,1476
BEARVAL2,MONITOR,RN,08202002,5,5,Redd,629731,4916569,1477
BEAVER,MONITOR,TW,08232002,tredd,NA,Tredd,647872,4919615,1478
BEAVER,MONITOR,TW,08272002,16,16,Redd,647973,4919641,1479
BEAVER,MONITOR,TW,08272002,25,25,Redd,648174,4919638,1480
BEAVER,MONITOR,TW,08272002,17,17,Redd,648903,4919827,1481
BEAVER,MONITOR,TW,08272002,12,12,Redd,648925,4919781,1482
BEAVER,MONITOR,TW,08272002,18,18,Redd,648931,4919798,1483
BEAVER,MONITOR,TW,08032002,tredd,NA,Tredd,648936,4919866,1484
BEAVER,MONITOR,TW,08272002,19,19,Redd,648942,4919840,1485
BEAVER,MONITOR,TW,08272002,27,27,Redd,649012,4919948,1486
BEAVER,MONITOR,TW,08272002,20,20,Redd,649035,4920024,1487
BEAVER,MONITOR,TW,08272002,28,28,Redd,649090,4919988,1488
BEAVER,MONITOR,TW,08232002,tredd,NA,Tredd,649173,4920016,1489
BEAVER,MONITOR,TW,08272002,8,8,Redd,649183,4920053,1490
BEAVER,MONITOR,TW,08272002,36,36,Redd,649218,4920063,1491
BEAVER,MONITOR,TW,08272002,1,1,Redd,649286,4920094,1492
BEAVER,MONITOR,TW,08272002,2,2,Redd,649287,4920096,1493
BEAVER,MONITOR,TW,08192002,tredd,NA,Tredd,649335,4920042,1494
BEAVER,MONITOR,TW,08232002,tredd,NA,Tredd,649377,4920038,1495
BEAVER,MONITOR,TW,08272002,30,30,Redd,649468,4920110,1496
BEAVER,MONITOR,TW,08272002,9,9,Redd,649475,4920120,1497
BEAVER,MONITOR,TW,08272002,6,6,Redd,649495,4920178,1498
BEAVER,MONITOR,TW,08272002,21,21,Redd,649557,4920226,1499
BEAVER,MONITOR,TW,08272002,37,37,Redd,649654,4920351,1500
BEAVER,MONITOR,TW,08272002,31,31,Redd,649666,4920661,1501
BEAVER,MONITOR,TW,08272002,22,22,Redd,649673,4920651,1502
BEAVER,MONITOR,TW,08272002,3,3,Redd,649677,4920526,1503
BEAVER,MONITOR,TW,08272002,10,10,Redd,649686,4920425,1504
BEAVER,MONITOR,TW,08272002,32,32,Redd,649805,4920828,1505
BEAVER,MONITOR,TW,08272002,34,34,Redd,649990,4921101,1506
BEAVER,MONITOR,TW,08272002,5,5,Redd,649993,4921173,1507
BEAVER,MONITOR,TW,08272002,33,33,Redd,650007,4921075,1508
BEAVER,MONITOR,TW,08272002,26,26,Redd,650048,4921281,1509
BEAVER,MONITOR,TW,08112002,tredd,NA,Tredd,650091,4921506,1510
BEAVER,MONITOR,TW,08272002,4,4,Redd,650195,4921576,1511
BEAVER,MONITOR,TW,08272002,38,38,Redd,650279,4921740,1512
BEAVER,MONITOR,TW,08272002,23,23,Redd,650284,4921741,1513
BEAVER,MONITOR,TW,08272002,39,39,Redd,650330,4921707,1514
BEAVER,MONITOR,TW,08272002,13,13,Redd,650331,4921706,1515
BEAVER,MONITOR,TW,08272002,29,29,Redd,650407,4921771,1516
BEAVER,MONITOR,TW,08272002,14,14,Redd,650409,4921771,1517
BEAVER,MONITOR,TW,08232002,tredd,NA,Tredd,650432,4921753,1518
BEAVER,MONITOR,TW,08272002,35,35,Redd,650438,4921783,1519
BEAVER,MONITOR,TW,08272002,7,7,Redd,650607,4921774,1520
BEAVER,MONITOR,TW,08232002,tredd,NA,Tredd,651535,4922212,1521
BEAVER,MONITOR,TW,08272002,24,24,Redd,651662,4922347,1522
BEAVER,MONITOR,TW,08272002,11,11,Redd,652088,4922575,1523
BIG1,MONITOR,CJ,08292002,57,57,Redd,642058,5003512,1524
BIG1,MONITOR,CJ,08292002,93,93,Redd,642072,5003479,1525
BIG1,MONITOR,CJ,08292002,10,10,Redd,642123,5003553,1526
BIG1,MONITOR,CJ,08292002,11,11,Redd,642123,5003553,1527
BIG1,MONITOR,CJ,08292002,12,12,Redd,642123,5003553,1528
BIG1,MONITOR,CJ,08292002,tredd,NA,Tredd,642196,5003544,1529
BIG1,MONITOR,CJ,08292002,92,92,Redd,642226,5003533,1530
BIG1,MONITOR,CJ,08292002,55,55,Redd,642233,5003538,1531
BIG1,MONITOR,CJ,08292002,56,56,Redd,642233,5003538,1532
BIG1,MONITOR,CJ,08242002,tredd,NA,Tredd,642707,5003600,1533
BIG1,MONITOR,CJ,08292002,54,54,Redd,642742,5003638,1534
BIG1,MONITOR,CJ,08292002,tredd91,91,Tredd,642826,5003702,1535
BIG1,MONITOR,CJ,08292002,53,53,Redd,642835,5003698,1536
BIG1,MONITOR,CJ,08292002,90,90,Redd,642865,5003741,1537
BIG1,MONITOR,CJ,08292002,52,52,Redd,642959,5003743,1538
BIG1,MONITOR,CJ,08292002,51,51,Redd,643235,5003880,1539
BIG1,MONITOR,CJ,08292002,88,88,Redd,643381,5003928,1540
BIG1,MONITOR,CJ,08292002,89,89,Redd,643381,5003928,1541
BIG1,MONITOR,CJ,08292002,9,9,Redd,643383,5003935,1542
BIG1,MONITOR,CJ,08292002,104,104,Redd,643469,5003889,1543
BIG1,MONITOR,CJ,08292002,50,50,Redd,643502,5003876,1544
BIG1,MONITOR,CJ,08292002,tredd,NA,Tredd,643527,5003860,1545
BIG1,MONITOR,CJ,08292002,87,87,Redd,643575,5003852,1546
BIG1,MONITOR,CJ,08242002,8,8,Redd,643594,5003809,1547
BIG1,MONITOR,CJ,08242002,tredd47,47,Tredd,643601,5003814,1548
BIG1,MONITOR,CJ,08242002,48,48,Redd,643601,5003814,1549
BIG1,MONITOR,CJ,08242002,49,49,Redd,643601,5003814,1550
BIG1,MONITOR,CJ,08292002,46,46,Redd,643711,5003792,1551
BIG1,MONITOR,CJ,08292002,85,85,Redd,643711,5003792,1552
BIG1,MONITOR,CJ,08292002,86,86,Redd,643711,5003792,1553
BIG1,MONITOR,CJ,08292002,84,84,Redd,643787,5003771,1554
BIG1,MONITOR,CJ,08292002,100,100,Redd,643850,5003800,1555
BIG1,MONITOR,CJ,08292002,101,101,Redd,643850,5003800,1556
BIG1,MONITOR,CJ,08292002,102,102,Redd,643850,5003800,1557
BIG1,MONITOR,CJ,08292002,103,103,Redd,643850,5003800,1558
BIG1,MONITOR,CJ,08292002,80,80,Redd,643850,5003800,1559
BIG1,MONITOR,CJ,08292002,81,81,Redd,643850,5003800,1560
BIG1,MONITOR,CJ,08292002,82,82,Redd,643850,5003800,1561
BIG1,MONITOR,CJ,08292002,83,83,Redd,643850,5003800,1562
BIG1,MONITOR,CJ,08292002,79,79,Redd,643942,5003819,1563
BIG1,MONITOR,CJ,08292002,7,7,Redd,643946,5003830,1564
BIG1,MONITOR,CJ,08292002,99,99,Redd,643990,5003861,1565
BIG1,MONITOR,CJ,08292002,44,44,Redd,644040,5003887,1566
BIG1,MONITOR,CJ,08292002,43,43,Redd,644074,5003931,1567
BIG1,MONITOR,CJ,08292002,77,77,Redd,644076,5003925,1568
BIG1,MONITOR,CJ,08292002,78,78,Redd,644076,5003925,1569
BIG1,MONITOR,CJ,08292002,23,23,Redd,644104,5003958,1570
BIG1,MONITOR,CJ,08292002,41,41,Redd,644167,5003963,1571
BIG1,MONITOR,CJ,08292002,42,42,Redd,644167,5003963,1572
BIG1,MONITOR,CJ,08292002,76,76,Redd,644168,5003961,1573
BIG1,MONITOR,CJ,08292002,40,40,Redd,644182,5003955,1574
BIG1,MONITOR,CJ,08292002,6,6,Redd,644182,5003955,1575
BIG1,MONITOR,CJ,08292002,38,38,Redd,644204,5003941,1576
BIG1,MONITOR,CJ,08292002,39,39,Redd,644204,5003941,1577
BIG1,MONITOR,CJ,08292002,22,22,Redd,644204,5003942,1578
BIG1,MONITOR,CJ,08292002,36,36,Redd,644218,5003946,1579
BIG1,MONITOR,CJ,08292002,37,37,Redd,644218,5003946,1580
BIG1,MONITOR,CJ,08292002,72,72,Redd,644219,5003938,1581
BIG1,MONITOR,CJ,08292002,73,73,Redd,644219,5003938,1582
BIG1,MONITOR,CJ,08292002,74,74,Redd,644219,5003938,1583
BIG1,MONITOR,CJ,08292002,75,75,Redd,644219,5003938,1584
BIG1,MONITOR,CJ,08292002,19,19,Redd,644220,5003942,1585
BIG1,MONITOR,CJ,08292002,21,21,Redd,644220,5003942,1586
BIG1,MONITOR,CJ,08292002,5,5,Redd,644257,5003947,1587
BIG1,MONITOR,CJ,08292002,97,97,Redd,644259,5003943,1588
BIG1,MONITOR,CJ,08292002,98,98,Redd,644259,5003943,1589
BIG1,MONITOR,CJ,08292002,33,33,Redd,644260,5003941,1590
BIG1,MONITOR,CJ,08292002,34,34,Redd,644260,5003941,1591
BIG1,MONITOR,CJ,08292002,35,35,Redd,644260,5003941,1592
BIG1,MONITOR,CJ,08292002,70,70,Redd,644295,5003906,1593
BIG1,MONITOR,CJ,08292002,71,71,Redd,644295,5003906,1594
BIG1,MONITOR,CJ,08292002,tredd,NA,Tredd,644295,5003906,1595
BIG1,MONITOR,CJ,08292002,4,4,Redd,644303,5003923,1596
BIG1,MONITOR,CJ,08292002,18,18,Redd,644303,5003924,1597
BIG1,MONITOR,CJ,08292002,32,32,Redd,644305,5003922,1598
BIG1,MONITOR,CJ,08292002,31,31,Redd,644316,5003911,1599
BIG1,MONITOR,CJ,08242002,IP69,69,Redd,644341,5003928,1600
BIG1,MONITOR,CJ,08242002,IP68,68,Redd,644349,5003915,1601
BIG1,MONITOR,CJ,08292002,64,64,Redd,644392,5003922,1602
BIG1,MONITOR,CJ,08292002,65,65,Redd,644392,5003922,1603
BIG1,MONITOR,CJ,08292002,66,66,Redd,644392,5003922,1604
BIG1,MONITOR,CJ,08292002,67,67,Redd,644392,5003922,1605
BIG1,MONITOR,CJ,08292002,62,62,Redd,644425,5003998,1606
BIG1,MONITOR,CJ,08292002,63,63,Redd,644425,5003998,1607
BIG1,MONITOR,CJ,08242002,tredd,NA,Tredd,644425,5004005,1608
BIG1,MONITOR,CJ,08292002,17,17,Redd,644456,5003981,1609
BIG1,MONITOR,CJ,08292002,61,61,Redd,644474,5004012,1610
BIG1,MONITOR,CJ,08192002,IP30,30,Redd,644480,5004012,1611
BIG1,MONITOR,CJ,08242002,29,29,Redd,644631,5004051,1612
BIG1,MONITOR,CJ,08292002,105,105,Redd,644641,5004047,1613
BIG1,MONITOR,CJ,08242002,IP60,60,Redd,644641,5004047,1614
BIG1,MONITOR,CJ,08192002,IP28,28,Redd,644695,5004047,1615
BIG1,MONITOR,CJ,08242002,27,27,Redd,644721,5004058,1616
BIG1,MONITOR,CJ,08292002,fredd16,16,Fredd,644876,5004109,1617
BIG1,MONITOR,CJ,08292002,96,96,Redd,645273,5004011,1618
BIG1,MONITOR,CJ,08242002,59,59,Redd,645273,5004016,1619
BIG1,MONITOR,CJ,08292002,95,95,Redd,645273,5004016,1620
BIG1,MONITOR,CJ,08242002,15,15,Redd,645279,5004022,1621
BIG1,MONITOR,CJ,08192002,3,3,Redd,645383,5003981,1622
BIG1,MONITOR,CJ,08242002,26,26,Redd,645602,5003844,1623
BIG1,MONITOR,CJ,08242002,2,2,Redd,645643,5003774,1624
BIG1,MONITOR,CJ,08242002,14,14,Redd,645789,5003777,1625
BIG1,MONITOR,CJ,08292002,94,94,Redd,645878,5003478,1626
BIG1,MONITOR,CJ,08192002,1,1,Redd,645925,5003677,1627
BIG1,MONITOR,CJ,08192002,13,13,Redd,645935,5003641,1628
BIG1,MONITOR,CJ,08242002,25,25,Redd,645943,5003652,1629
BIG1,MONITOR,CJ,08242002,58,58,Redd,646282,5003519,1630
BIG1,MONITOR,CJ,08292002,tredd,NA,Tredd,646412,5003347,1631
BIG1,MONITOR,CJ,08242002,tredd24,24,Tredd,646413,5003348,1632
BIG2,MONITOR,CJ,08062002,21,21,Redd,630574,4992680,1633
BIG2,MONITOR,CJ,08112002,44,44,Redd,630689,4992791,1634
BIG2,MONITOR,CJ,08162002,73,73,Redd,630691,4992844,1635
BIG2,MONITOR,CJ,08112002,tredd,NA,Tredd,630754,4992945,1636
BIG2,MONITOR,CJ,08062002,20,20,Redd,630753,4993004,1637
BIG2,MONITOR,CJ,08062002,19,19,Redd,630763,4993049,1638
BIG2,MONITOR,CJ,08062002,IP43,43,Redd,630903,4993192,1639
BIG2,MONITOR,CJ,08062002,12,12,Redd,630899,4993218,1640
BIG2,MONITOR,CJ,08212002,42,42,Redd,630859,4993424,1641
BIG2,MONITOR,CJ,08162002,72,72,Redd,630836,4993427,1642
BIG2,MONITOR,CJ,08212002,92,92,Redd,630864,4993434,1643
BIG2,MONITOR,CJ,08212002,91,91,Redd,630874,4993472,1644
BIG2,MONITOR,CJ,08212002,41,41,Redd,630876,4993475,1645
BIG2,MONITOR,CJ,08212002,71,71,Redd,630888,4993547,1646
BIG2,MONITOR,CJ,08162002,70,70,Redd,630896,4993566,1647
BIG2,MONITOR,CJ,08212002,90,90,Redd,630842,4993629,1648
BIG2,MONITOR,CJ,08212002,40,40,Redd,630827,4993661,1649
BIG2,MONITOR,CJ,08022002,IP39,39,Redd,630807,4993700,1650
BIG2,MONITOR,CJ,08022002,11,11,Redd,630789,4993733,1651
BIG2,MONITOR,CJ,08162002,69,69,Redd,630799,4993733,1652
BIG2,MONITOR,CJ,08112002,38,38,Redd,630774,4993851,1653
BIG2,MONITOR,CJ,08112002,37,37,Redd,630791,4993886,1654
BIG2,MONITOR,CJ,08022002,10,10,Redd,630856,4993940,1655
BIG2,MONITOR,CJ,08022002,9,9,Redd,630871,4993957,1656
BIG2,MONITOR,CJ,08112002,36,36,Redd,630844,4993958,1657
BIG2,MONITOR,CJ,08022002,7,7,Redd,630884,4993970,1658
BIG2,MONITOR,CJ,08212002,68,68,Redd,630847,4994035,1659
BIG2,MONITOR,CJ,08212002,67,67,Redd,630830,4994058,1660
BIG2,MONITOR,CJ,08212002,6,6,Redd,630825,4994067,1661
BIG2,MONITOR,CJ,08112002,tredd,NA,Tredd,630870,4994129,1662
BIG2,MONITOR,CJ,08112002,35,35,Redd,630884,4994148,1663
BIG2,MONITOR,CJ,08062002,tredd,NA,Tredd,630892,4994178,1664
BIG2,MONITOR,CJ,08162002,IP89,89,Redd,630902,4994188,1665
BIG2,MONITOR,CJ,08112002,34,34,Redd,630990,4994200,1666
BIG2,MONITOR,CJ,08162002,tredd,NA,Tredd,630903,4994207,1667
BIG2,MONITOR,CJ,08162002,IP88,88,Redd,630967,4994209,1668
BIG2,MONITOR,CJ,08212002,33,33,Redd,631028,4994223,1669
BIG2,MONITOR,CJ,08212002,87,87,Redd,631031,4994228,1670
BIG2,MONITOR,CJ,08112002,tredd,NA,Tredd,631055,4994254,1671
BIG2,MONITOR,CJ,08112002,32,32,Redd,631071,4994266,1672
BIG2,MONITOR,CJ,08162002,31,31,Redd,631153,4994396,1673
BIG2,MONITOR,CJ,08112002,30,30,Redd,631290,4994484,1674
BIG2,MONITOR,CJ,08162002,66,66,Redd,631318,4994504,1675
BIG2,MONITOR,CJ,08112002,29,29,Redd,631325,4994522,1676
BIG2,MONITOR,CJ,08212002,tredd65,65,Tredd,631308,4994533,1677
BIG2,MONITOR,CJ,08022002,16,16,Redd,631254,4994558,1678
BIG2,MONITOR,CJ,08022002,IP5,5,Redd,631314,4994562,1679
BIG2,MONITOR,CJ,08112002,15,15,Redd,631337,4994579,1680
BIG2,MONITOR,CJ,08212002,64,64,Redd,631353,4994582,1681
BIG2,MONITOR,CJ,08212002,86,86,Redd,631353,4994582,1682
BIG2,MONITOR,CJ,08162002,63,63,Redd,631374,4994616,1683
BIG2,MONITOR,CJ,08112002,28,28,Redd,631373,4994628,1684
BIG2,MONITOR,CJ,08212002,62,62,Redd,631374,4994629,1685
BIG2,MONITOR,CJ,08162002,27,27,Redd,631407,4994685,1686
BIG2,MONITOR,CJ,08112002,tredd,NA,Tredd,631413,4994723,1687
BIG2,MONITOR,CJ,08212002,61,61,Redd,631431,4994740,1688
BIG2,MONITOR,CJ,08212002,105,105,Redd,631437,4994741,1689
BIG2,MONITOR,CJ,08212002,4,4,Redd,631431,4994746,1690
BIG2,MONITOR,CJ,08272002,104,104,Redd,631444,4994756,1691
BIG2,MONITOR,CJ,08162002,60,60,Redd,631444,4994756,1692
BIG2,MONITOR,CJ,08022002,3,3,Redd,631440,4994832,1693
BIG2,MONITOR,CJ,08022002,tredd2,2,Tredd,631486,4994903,1694
BIG2,MONITOR,CJ,08212002,59,59,Redd,631396,4994917,1695
BIG2,MONITOR,CJ,08112002,25,25,Redd,631426,4994983,1696
BIG2,MONITOR,CJ,08162002,26,26,Redd,631444,4994987,1697
BIG2,MONITOR,CJ,08162002,58,58,Redd,631416,4994999,1698
BIG2,MONITOR,CJ,08212002,tredd,NA,Tredd,631435,4995030,1699
BIG2,MONITOR,CJ,08272002,103,103,Redd,631432,4995045,1700
BIG2,MONITOR,CJ,08212002,57,57,Redd,631428,4995105,1701
BIG2,MONITOR,CJ,08212002,84,84,Redd,631421,4995122,1702
BIG2,MONITOR,CJ,08212002,85,85,Redd,631421,4995122,1703
BIG2,MONITOR,CJ,08062002,IP24,24,Redd,631399,4995169,1704
BIG2,MONITOR,CJ,08112002,IP56,56,Redd,631369,4995235,1705
BIG2,MONITOR,CJ,08062002,14,14,Redd,631402,4995239,1706
BIG2,MONITOR,CJ,08162002,55,55,Redd,631387,4995246,1707
BIG2,MONITOR,CJ,08212002,83,83,Redd,631363,4995248,1708
BIG2,MONITOR,CJ,08022002,1,1,Redd,631421,4995248,1709
BIG2,MONITOR,CJ,08162002,54,54,Redd,631403,4995255,1710
BIG2,MONITOR,CJ,08162002,53,53,Redd,631436,4995281,1711
BIG2,MONITOR,CJ,08062002,tredd,NA,Tredd,631435,4995284,1712
BIG2,MONITOR,CJ,08162002,23,23,Redd,631429,4995297,1713
BIG2,MONITOR,CJ,08062002,18,18,Redd,631425,4995307,1714
BIG2,MONITOR,CJ,08162002,52,52,Redd,631390,4995322,1715
BIG2,MONITOR,CJ,08112002,tredd,NA,Tredd,631381,4995324,1716
BIG2,MONITOR,CJ,08272002,82,82,Redd,631423,4995328,1717
BIG2,MONITOR,CJ,08112002,fredd,NA,Fredd,631411,4995353,1718
BIG2,MONITOR,CJ,08212002,81,81,Redd,631438,4995407,1719
BIG2,MONITOR,CJ,08272002,102,102,Redd,631501,4995419,1720
BIG2,MONITOR,CJ,08212002,tredd80,80,Tredd,631476,4995429,1721
BIG2,MONITOR,CJ,08272002,tredd,NA,Tredd,631482,4995441,1722
BIG2,MONITOR,CJ,08272002,101,101,Redd,631476,4995630,1723
BIG2,MONITOR,CJ,08162002,51,51,Redd,631477,4995647,1724
BIG2,MONITOR,CJ,08272002,IP106,106,Redd,631477,4995662,1725
BIG2,MONITOR,CJ,08162002,50,50,Redd,631479,4995663,1726
BIG2,MONITOR,CJ,08272002,100,100,Redd,631476,4995671,1727
BIG2,MONITOR,CJ,08162002,49tredd,49,Tredd,631492,4995703,1728
BIG2,MONITOR,CJ,08162002,48,48,Redd,631491,4995720,1729
BIG2,MONITOR,CJ,08212002,47,47,Redd,631473,4995725,1730
BIG2,MONITOR,CJ,08272002,79,79,Redd,631426,4995820,1731
BIG2,MONITOR,CJ,08272002,tredd,NA,Tredd,631417,4995835,1732
BIG2,MONITOR,CJ,08272002,99,99,Redd,631423,4995851,1733
BIG2,MONITOR,CJ,08212002,46,46,Redd,631570,4995866,1734
BIG2,MONITOR,CJ,08272002,17,17,Redd,631485,4995877,1735
